2.63	1.00	100.00
4.86	3.00	94.12
5.02	1.00	100.00
6.34	3.00	95.83
7.16	0.00	0.00
6.31	4.00	92.00
3.14	2.00	92.86
4.71	2.00	92.86
7.36	0.00	83.33
1.68	4.00	96.77
0.01	2.00	88.89
3.83	1.00	85.71
2.80	3.00	66.67
5.61	3.00	90.32
4.47	10.00	88.73
6.07	0.00	100.00
1.88	5.00	96.55
3.37	2.00	95.65
8.05	2.00	83.33
2.32	0.00	25.00
5.52	2.00	82.76
3.55	1.00	85.71
4.15	0.00	78.26
6.06	8.00	92.93
3.80	2.00	100.00
0.01	1.00	100.00
7.19	0.00	100.00
4.92	9.00	92.68
2.16	1.00	100.00
8.82	2.00	95.00
7.68	6.00	89.58
5.45	2.00	93.75
2.40	1.00	100.00
8.64	2.00	100.00
5.31	2.00	85.00
8.96	1.00	90.00
6.29	6.00	81.82
0.87	0.00	66.67
8.61	3.00	89.39
7.43	1.00	100.00
5.46	1.00	100.00
3.68	3.00	87.88
8.95	11.00	89.76
5.39	19.00	84.24
8.78	1.00	100.00
8.58	0.00	100.00
8.70	1.00	82.14
0.83	2.00	80.00
7.34	2.00	95.45
6.73	1.00	70.00
5.90	3.00	100.00
4.48	3.00	90.00
5.30	1.00	91.67
8.47	2.00	94.74
5.14	1.00	87.50
1.54	2.00	90.48
6.66	5.00	88.00
1.69	1.00	100.00
1.33	0.00	0.00
4.12	4.00	90.11
0.57	22.00	91.98
5.63	3.00	94.12
8.07	1.00	100.00
8.76	2.00	91.67
1.88	2.00	100.00
8.47	1.00	83.33
3.62	0.00	88.89
1.06	2.00	70.00
4.67	5.00	91.80
3.93	1.00	100.00
7.44	3.00	94.44
4.48	4.00	94.44
6.80	5.00	100.00
0.63	1.00	66.67
