1496,5,0,90.47618865966797,SF
1497,2,1,100.0,BM
1500,1,0,100.0,SF
1501,2,1,95.83332824707031,BM
1502,1,0,0.0,IF
1504,1,0,92.85713958740234,SF
1505,1,0,92.85713958740234,SF
1506,1,0,81.81818389892578,IF
1507,5,3,100.0,PL
1508,3,0,90.74073791503906,SF
1510,2,0,75.0,IF
1511,2,0,90.32257843017578,SF
1513,1,0,100.0,SF
1514,2,1,96.55171966552734,BM
1515,5,0,97.82608795166016,SF
1516,1,2,83.33332824707031,BM
1517,2,0,33.333335876464844,IF
1518,1,1,82.75862121582031,SF
1519,1,1,89.28571319580078,BM
1520,1,0,78.26087188720703,IF
1521,1,0,93.93939208984375,SF
1522,5,1,100.0,BM
1523,5,0,100.0,SF
1524,5,1,100.0,BM
1525,1,3,96.34146118164062,BM
1526,5,0,100.0,SF
1527,1,1,100.0,BM
1528,1,1,93.61701965332031,BM
1529,1,0,93.75,SF
1530,1,0,100.0,SF
1531,1,0,100.0,SF
1532,1,0,85.0,SF
1533,5,0,89.47368621826172,SF
1534,1,2,82.66666412353516,BM
1535,5,0,66.66667175292969,SF
1536,3,3,95.45454406738281,PL
1537,1,1,100.0,BM
1538,5,0,100.0,SF
1539,5,1,90.625,BM
1540,1,4,92.12598419189453,BM
1541,1,5,88.0434799194336,PL
1542,1,1,100.0,BM
1543,5,0,100.0,SF
1544,3,2,89.28571319580078,BM
1545,1,1,88.8888931274414,SF
1547,1,1,70.0,SF
1548,1,2,100.0,BM
1549,1,1,96.66666412353516,BM
1552,1,1,87.5,SF
1553,2,2,100.0,BM
1554,3,1,88.0,SF
1555,1,1,100.0,BM
1556,5,0,0.0,IF
1558,5,8,92.89099884033203,PL
1560,1,1,100.0,BM
1561,1,1,95.83332824707031,BM
1562,5,1,100.0,BM
1563,1,1,83.33332824707031,SF
1564,5,0,94.44444274902344,SF
1566,1,3,96.72130584716797,BM
1567,1,1,100.0,BM
1568,1,1,100.0,BM
1570,1,2,100.0,BM
1571,5,1,66.66667175292969,SF
1572,4,0,100.0,SF
1573,1,4,91.89189147949219,BM
1574,4,0,91.66667175292969,SF
1575,1,0,100.0,SF
1576,2,0,89.47368621826172,SF
1577,5,0,85.0,SF
1578,2,2,100.0,BM
1579,1,0,84.0,SF
1580,4,0,88.8888931274414,SF
1581,2,0,100.0,SF
1584,1,1,86.36363983154297,SF
1585,1,1,75.0,SF
1586,5,0,93.33333587646484,SF
1588,1,1,100.0,BM
1589,1,1,66.66667175292969,SF
1590,5,8,92.89099884033203,PL
1591,5,7,93.2367172241211,PL
1592,5,0,96.0,SF
1593,5,1,100.0,BM
1595,5,0,100.0,SF
1596,1,0,100.0,SF
1597,1,0,100.0,SF
1598,5,2,96.36363220214844,BM
1599,1,0,50.0,IF
1600,5,1,83.33332824707031,BM
1602,3,4,90.243896484375,PL
1603,1,3,89.47368621826172,BM
1604,2,1,94.73684692382812,BM
1605,1,0,0.0,IF
1607,1,1,97.82608795166016,BM
1608,1,1,97.82608795166016,BM
1610,1,2,91.17646789550781,BM
1612,1,1,78.94737243652344,SF
1613,1,2,81.81818389892578,BM
1614,1,0,92.85713958740234,SF
1615,5,2,85.71428680419922,BM
1617,5,0,87.5,SF
1618,5,1,84.61538696289062,BM
1619,2,0,92.30769348144531,SF
1620,5,1,87.5,BM
1621,5,1,100.0,BM
1622,4,1,88.8888931274414,BM
1624,1,0,83.33332824707031,SF
1625,1,0,91.66667175292969,SF
1626,2,0,100.0,SF
1627,1,0,50.0,IF
1628,1,4,100.0,PL
1629,2,1,94.73684692382812,BM
1630,5,2,73.91304016113281,BM
1633,5,1,100.0,BM
1634,1,2,75.0,SF
1635,1,0,100.0,SF
1636,1,2,96.15384674072266,BM
1637,1,1,84.61538696289062,SF
1638,2,0,100.0,SF
1639,4,4,96.7741928100586,PL
1641,1,0,75.0,IF
1643,1,0,92.45282745361328,SF
1644,1,2,91.30435180664062,BM
1645,5,0,90.0,SF
1646,5,1,92.85713958740234,BM
1650,3,0,100.0,SF
1651,1,2,84.61538696289062,BM
1652,3,0,100.0,SF
1656,5,0,100.0,SF
1657,5,2,93.75,BM
1659,1,0,50.0,IF
1660,2,1,71.42857360839844,SF
1661,1,0,75.0,IF
1662,3,5,89.1891860961914,PL
1664,1,0,92.59259033203125,SF
1665,1,1,100.0,BM
1667,5,1,80.0,BM
1668,1,2,94.28571319580078,BM
1669,1,0,90.32257843017578,SF
1670,1,4,91.74311828613281,BM
1671,2,1,87.5,SF
1672,1,1,87.71929931640625,SF
1673,3,2,95.83332824707031,BM
1674,1,0,66.66667175292969,IF
1675,1,1,100.0,BM
1676,1,1,85.71428680419922,SF
1678,5,3,93.10344696044922,PL
1680,5,1,89.28571319580078,BM
1682,1,0,100.0,SF
1683,3,1,87.83783721923828,SF
1684,1,2,86.73469543457031,BM
1689,1,1,92.1875,BM
1691,1,0,77.10842895507812,IF
1693,2,2,90.07633209228516,BM
1694,1,1,77.77777862548828,SF
1695,5,0,80.0,SF
1696,2,1,91.025634765625,BM
1697,4,0,100.0,SF
1698,1,0,100.0,SF
1699,2,0,96.55171966552734,SF
1701,1,2,92.30769348144531,BM
1702,1,0,75.0,IF
1705,5,0,100.0,SF
1706,1,0,100.0,SF
1707,1,2,95.1219482421875,BM
1711,1,1,90.90909576416016,BM
1712,2,3,100.0,BM
1713,5,0,100.0,SF
1714,1,0,85.71428680419922,SF
1715,5,7,90.3100814819336,PL
1716,5,3,83.78378295898438,PL
1717,1,1,85.46511840820312,SF
1718,2,1,84.0,SF
1719,2,2,89.36170196533203,BM
1720,2,1,70.0,SF
1721,1,0,70.37036895751953,IF
1722,1,1,94.73684692382812,BM
1723,1,6,91.17646789550781,PL
1724,1,4,94.0,PL
1725,3,2,89.79591369628906,BM
1726,5,1,75.0,BM
1727,1,0,93.75,SF
1728,1,0,66.66667175292969,IF
1729,3,1,90.0,BM
1731,1,0,100.0,SF
1732,1,1,86.84210968017578,SF
1733,1,4,86.1111068725586,BM
1734,1,1,84.78260803222656,SF
1735,3,2,82.14286041259766,BM
1737,3,2,93.54838562011719,BM
1738,2,1,100.0,BM
1739,5,0,95.23809814453125,SF
1740,3,0,100.0,SF
1741,5,0,90.0,SF
1742,1,0,100.0,SF
1743,1,1,100.0,BM
1744,1,0,96.42857360839844,SF
1745,2,1,95.45454406738281,BM
1746,2,1,75.0,SF
1748,1,0,66.66667175292969,IF
1751,1,0,100.0,SF
1754,1,7,74.8299331665039,PL
1756,1,3,88.0,BM
1757,1,0,100.0,SF
1758,3,0,100.0,SF
1759,1,0,92.85713958740234,SF
1762,4,0,100.0,SF
1763,5,1,67.5,BM
1764,1,0,100.0,SF
1765,1,0,75.0,IF
1766,1,1,100.0,BM
1767,3,0,92.30769348144531,SF
1772,1,0,100.0,SF
1773,5,0,100.0,SF
1775,5,0,100.0,SF
1776,2,0,85.71428680419922,SF
1777,4,2,100.0,BM
1779,1,1,91.11111450195312,BM
1780,4,1,92.0,BM
1781,3,1,100.0,BM
1782,3,2,93.33333587646484,BM
1784,1,1,85.71428680419922,SF
1785,5,0,78.94737243652344,SF
1786,1,0,100.0,SF
1787,1,2,91.66667175292969,BM
1788,5,1,75.0,BM
1789,2,0,100.0,SF
1791,5,2,76.92308044433594,BM
1792,5,2,76.92308044433594,BM
1793,1,0,100.0,SF
1795,1,1,100.0,BM
1797,2,5,87.71929931640625,PL
1799,5,2,76.92308044433594,BM
1800,1,1,100.0,BM
1801,4,0,96.7741928100586,SF
1802,5,0,87.5,SF
1804,1,0,100.0,SF
1806,4,0,100.0,SF
1807,1,0,71.42857360839844,IF
1808,4,0,100.0,SF
1810,2,3,87.32394409179688,BM
1811,5,2,88.3720932006836,BM
1812,3,0,85.71428680419922,SF
1813,5,1,93.93939208984375,BM
1814,3,3,93.82715606689453,PL
1815,1,2,75.0,SF
1816,1,0,100.0,SF
1817,1,2,85.71428680419922,BM
1821,5,3,90.0,PL
1822,5,2,87.5,BM
1824,1,2,84.61538696289062,BM
1825,1,0,83.33332824707031,SF
1826,3,1,100.0,BM
1827,1,2,82.75862121582031,BM
1828,5,0,100.0,SF
1829,1,0,100.0,SF
1831,4,0,88.8888931274414,SF
1834,1,1,75.0,SF
1837,1,1,100.0,BM
1838,1,1,93.75,BM
1839,1,1,100.0,BM
1840,5,2,73.97260284423828,BM
1841,1,1,97.8723373413086,BM
1842,4,1,87.5,BM
1843,1,1,95.65217590332031,BM
1844,1,1,81.25,SF
1845,1,0,0.0,IF
1847,4,4,91.11111450195312,PL
1848,5,1,89.55223846435547,BM
1849,1,5,92.76315307617188,PL
1851,1,0,100.0,SF
1852,1,0,100.0,SF
1855,1,1,100.0,BM
1858,3,0,94.73684692382812,SF
1859,5,2,95.45454406738281,BM
1860,1,3,87.1212158203125,BM
1861,1,0,75.0,IF
1862,1,1,72.7272720336914,SF
1864,5,5,81.14753723144531,PL
1865,1,0,90.0,SF
1866,1,3,89.13043975830078,BM
1868,1,0,82.75862121582031,SF
1869,2,1,77.55101776123047,SF
1871,1,0,100.0,SF
1872,1,0,80.0,IF
1873,1,1,89.28571319580078,BM
1874,1,0,75.0,IF
1876,4,0,92.85713958740234,SF
1877,1,1,100.0,BM
1878,1,2,90.0,BM
1879,1,1,100.0,BM
1880,1,1,77.77777862548828,SF
1882,5,0,100.0,SF
1883,2,1,90.90909576416016,BM
1884,3,3,92.0,PL
1885,5,4,90.0,PL
1886,5,1,96.875,BM
1887,5,1,100.0,BM
1888,1,2,94.37751007080078,BM
1890,2,2,84.21052551269531,BM
1891,1,0,100.0,SF
